h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,ppda.att,ppda.def,ppda_allowed.att,ppda_allowed.def,team_id,team_name,league_name,year
a,1.5519,1.1715,1.5519,1.1715,7,9,1,0,1.7037,w,2021-03-04,1,0,0,3,0.38040000000000007,323,28,209,28,82,Tottenham,EPL,2020
h,2.24159,0.559383,2.24159,0.559383,5,1,4,1,2.6268000000000002,w,2021-03-07,1,0,0,3,1.682207,209,36,435,30,82,Tottenham,EPL,2020
a,0.705566,1.56529,0.705566,0.804116,4,10,1,2,0.5556,l,2021-03-14,0,0,1,0,-0.09855000000000003,282,20,313,32,82,Tottenham,EPL,2020
a,1.72011,0.439681,0.958941,0.439681,6,8,2,0,2.5343999999999998,w,2021-03-21,1,0,0,3,0.51926,216,20,241,38,82,Tottenham,EPL,2020
a,2.43683,3.30098,2.43683,3.30098,7,7,2,2,0.759,d,2021-04-04,0,1,0,1,-0.86415,162,20,312,20,82,Tottenham,EPL,2020
h,0.921801,2.09737,0.921801,2.09737,5,8,1,3,0.46909999999999996,l,2021-04-11,0,0,1,0,-1.1755690000000003,253,30,265,33,82,Tottenham,EPL,2020
a,1.4815,2.26022,1.4815,1.49905,2,6,2,2,0.8013999999999999,d,2021-04-16,0,1,0,1,-0.017549999999999955,281,18,246,23,82,Tottenham,EPL,2020
h,1.28824,1.06134,0.527071,1.06134,11,2,2,1,1.5162,w,2021-04-21,1,0,0,3,-0.534269,209,29,376,20,82,Tottenham,EPL,2020
h,2.26016,0.469026,2.26016,0.469026,7,6,4,0,2.6185,w,2021-05-02,1,0,0,3,1.791134,177,23,494,16,82,Tottenham,EPL,2020
a,1.03384,2.55216,1.03384,2.55216,5,12,1,3,0.41359999999999997,l,2021-05-08,0,0,1,0,-1.5183200000000001,238,27,201,38,82,Tottenham,EPL,2020
h,3.13947,1.09206,3.13947,1.09206,7,5,2,0,2.6144000000000003,w,2021-05-16,1,0,0,3,2.04741,208,18,369,20,82,Tottenham,EPL,2020
h,0.89279,1.63669,0.89279,1.63669,11,10,1,2,0.7892,l,2021-05-19,0,0,1,0,-0.7439,171,19,304,30,82,Tottenham,EPL,2020
a,1.85229,1.82554,1.85229,0.3032,6,2,4,2,1.3210000000000002,w,2021-05-23,1,0,0,3,1.54909,240,18,294,27,82,Tottenham,EPL,2020
a,2.16287,0.126327,2.16287,0.126327,11,0,3,0,2.8937,w,2020-09-12,1,0,0,3,2.036543,307,14,425,13,83,Arsenal,EPL,2020
h,1.32902,2.06377,1.32902,2.06377,16,4,2,1,0.8155,w,2020-09-19,1,0,0,3,-0.7347499999999998,217,17,420,23,83,Arsenal,EPL,2020
a,1.17817,2.73834,1.17817,2.73834,3,11,1,3,0.3972,l,2020-09-28,0,0,1,0,-1.56017,502,14,256,29,83,Arsenal,EPL,2020
h,0.667131,0.144994,0.667131,0.144994,4,3,2,1,1.8925,w,2020-10-04,1,0,0,3,0.5221370000000001,167,12,445,23,83,Arsenal,EPL,2020
a,0.838322,1.43023,0.838322,1.43023,3,7,0,1,0.8435999999999999,l,2020-10-17,0,0,1,0,-0.5919079999999999,346,17,311,23,83,Arsenal,EPL,2020
h,0.73944,0.736172,0.73944,0.736172,5,2,0,1,1.2724,l,2020-10-25,0,0,1,0,0.0032679999999999376,264,24,367,14,83,Arsenal,EPL,2020
a,0.998072,0.394113,0.236903,0.394113,7,10,1,0,2.0624000000000002,w,2020-11-01,1,0,0,3,-0.15721,320,27,300,17,83,Arsenal,EPL,2020
h,1.39037,1.98553,1.39037,1.98553,6,16,0,3,0.9460999999999999,l,2020-11-08,0,0,1,0,-0.5951599999999999,169,15,331,24,83,Arsenal,EPL,2020
a,0.710778,1.9617,0.710778,1.9617,4,11,0,0,0.5177,d,2020-11-22,0,1,0,1,-1.250922,312,20,179,26,83,Arsenal,EPL,2020
h,1.1185,2.0069,1.1185,2.0069,12,6,1,2,0.6944,l,2020-11-29,0,0,1,0,-0.8883999999999999,225,28,247,14,83,Arsenal,EPL,2020
a,0.595216,0.390629,0.595216,0.390629,11,1,0,2,1.4879,l,2020-12-06,0,0,1,0,0.20458699999999996,153,30,316,16,83,Arsenal,EPL,2020
h,1.85362,0.815375,1.85362,0.815375,11,3,0,1,2.1552000000000002,l,2020-12-13,0,0,1,0,1.038245,152,16,297,20,83,Arsenal,EPL,2020
h,0.661135,1.11296,0.661135,1.11296,6,11,1,1,0.9033,d,2020-12-16,0,1,0,1,-0.4518249999999999,342,20,207,22,83,Arsenal,EPL,2020
a,1.25206,0.661744,0.490894,0.661744,11,1,1,2,1.9574,l,2020-12-19,0,0,1,0,-0.17085,229,17,313,10,83,Arsenal,EPL,2020
h,1.94485,2.25414,1.18368,1.49304,6,7,3,1,1.1207,w,2020-12-26,1,0,0,3,-0.30935999999999986,258,16,158,18,83,Arsenal,EPL,2020
a,1.31394,0.799368,1.31394,0.799368,3,6,1,0,1.8466,w,2020-12-29,1,0,0,3,0.5145720000000001,293,14,330,15,83,Arsenal,EPL,2020
a,4.03429,0.869874,4.03429,0.869874,7,4,4,0,2.9156999999999997,w,2021-01-02,1,0,0,3,3.164416,161,10,385,23,83,Arsenal,EPL,2020
h,0.368554,0.709634,0.368554,0.709634,6,2,0,0,0.9189,d,2021-01-14,0,1,0,1,-0.34108,178,30,382,16,83,Arsenal,EPL,2020
h,2.30744,0.168796,2.30744,0.168796,13,2,3,0,2.7927,w,2021-01-18,1,0,0,3,2.138644,180,20,390,14,83,Arsenal,EPL,2020
a,2.4339,0.99504,2.4339,0.99504,7,1,3,1,2.4371,w,2021-01-26,1,0,0,3,1.43886,326,20,167,25,83,Arsenal,EPL,2020
h,0.747166,1.51332,0.747166,1.51332,2,8,0,0,0.6979,d,2021-01-30,0,1,0,1,-0.766154,299,16,231,20,83,Arsenal,EPL,2020
a,0.716265,1.56162,0.716265,0.800456,5,2,1,2,0.6237,l,2021-02-02,0,0,1,0,-0.0841909999999999,337,22,328,13,83,Arsenal,EPL,2020
a,0.679649,1.19792,0.679649,1.19792,14,5,0,1,0.8999999999999999,l,2021-02-06,0,0,1,0,-0.5182710000000001,135,22,309,15,83,Arsenal,EPL,2020
h,2.50614,0.77074,1.74497,0.77074,13,7,4,2,2.6355000000000004,w,2021-02-14,1,0,0,3,0.9742299999999999,288,22,237,24,83,Arsenal,EPL,2020
h,0.331188,2.08868,0.331188,2.08868,6,7,0,1,0.2346,l,2021-02-21,0,0,1,0,-1.757492,302,18,314,19,83,Arsenal,EPL,2020
a,2.1065,0.533575,1.34533,0.533575,7,3,3,1,2.7008,w,2021-02-28,1,0,0,3,0.8117549999999999,244,10,274,25,83,Arsenal,EPL,2020
a,2.53692,1.10374,2.53692,1.10374,8,5,1,1,2.3446,d,2021-03-06,0,1,0,1,1.43318,199,18,342,11,83,Arsenal,EPL,2020
h,1.56529,0.705566,0.804116,0.705566,10,4,2,1,2.1662999999999997,w,2021-03-14,1,0,0,3,0.09855000000000003,313,32,282,20,83,Arsenal,EPL,2020
a,1.35217,2.50629,1.35217,2.50629,10,5,3,3,0.5661,d,2021-03-21,0,1,0,1,-1.1541199999999998,159,13,289,20,83,Arsenal,EPL,2020
h,0.161161,2.43732,0.161161,2.43732,1,14,0,3,0.0928,l,2021-04-03,0,0,1,0,-2.2761590000000003,449,23,210,28,83,Arsenal,EPL,2020
a,1.93838,0.315121,1.93838,0.315121,10,3,3,0,2.6354,w,2021-04-11,1,0,0,3,1.623259,298,13,373,17,83,Arsenal,EPL,2020
h,2.85573,0.839128,2.85573,0.0779587,10,3,1,1,2.7331,d,2021-04-18,0,1,0,1,2.7777713,166,24,332,20,83,Arsenal,EPL,2020
h,0.735767,0.529676,0.735767,0.529676,8,3,0,1,1.515,l,2021-04-23,0,0,1,0,0.2060909999999999,300,20,355,18,83,Arsenal,EPL,2020
a,1.78751,0.172988,1.78751,0.172988,7,0,2,0,2.6455,w,2021-05-02,1,0,0,3,1.614522,258,20,320,11,83,Arsenal,EPL,2020
h,1.07042,1.83076,1.07042,1.83076,6,2,3,1,0.7733,w,2021-05-09,1,0,0,3,-0.76034,149,15,334,20,83,Arsenal,EPL,2020
a,0.692043,1.56786,0.692043,1.56786,3,14,1,0,0.6545,w,2021-05-12,1,0,0,3,-0.8758170000000001,358,18,223,11,83,Arsenal,EPL,2020
a,1.7945,0.998377,1.7945,0.998377,7,6,3,1,2.0655,w,2021-05-19,1,0,0,3,0.796123,128,13,305,19,83,Arsenal,EPL,2020
h,0.772904,0.193968,0.772904,0.193968,13,4,2,0,1.8621,w,2021-05-23,1,0,0,3,0.578936,312,18,322,17,83,Arsenal,EPL,2020
a,1.65911,0.861445,1.65911,0.861445,10,5,2,0,2.0522,w,2020-09-12,1,0,0,3,0.7976650000000001,266,11,173,27,86,Newcastle United,EPL,2020
h,0.520678,1.8766,0.520678,1.11546,3,3,0,3,0.3134,l,2020-09-20,0,0,1,0,-0.5947819999999999,251,21,206,19,86,Newcastle United,EPL,2020
a,0.942726,3.18765,0.181557,3.18765,4,6,1,1,0.1632,d,2020-09-27,0,1,0,1,-3.006093,357,10,184,19,86,Newcastle United,EPL,2020
h,1.95629,0.438849,1.19512,0.438849,4,10,3,1,2.6139,w,2020-10-03,1,0,0,3,0.7562709999999999,249,12,226,24,86,Newcastle United,EPL,2020
h,0.867496,2.21729,0.867496,1.45612,3,12,1,4,0.42469999999999997,l,2020-10-17,0,0,1,0,-0.588624,340,28,206,34,86,Newcastle United,EPL,2020
a,0.253685,0.758626,0.253685,0.758626,4,5,1,1,0.7813000000000001,d,2020-10-25,0,1,0,1,-0.5049410000000001,407,13,265,26,86,Newcastle United,EPL,2020
h,2.6311,1.21805,1.86993,1.21805,5,8,2,1,2.4522,w,2020-11-01,1,0,0,3,0.65188,411,12,211,24,86,Newcastle United,EPL,2020
a,0.175633,0.985828,0.175633,0.985828,0,4,0,2,0.5419,l,2020-11-06,0,0,1,0,-0.810195,335,20,199,35,86,Newcastle United,EPL,2020
h,0.368286,1.81923,0.368286,1.81923,3,8,0,2,0.3298,l,2020-11-21,0,0,1,0,-1.4509439999999998,443,15,124,17,86,Newcastle United,EPL,2020
a,1.27929,0.534893,1.27929,0.534893,4,12,2,0,2.0040000000000004,w,2020-11-27,1,0,0,3,0.7443970000000001,269,36,186,11,86,Newcastle United,EPL,2020
h,0.904163,0.57319,0.904163,0.57319,5,4,2,1,1.6366,w,2020-12-12,1,0,0,3,0.3309730000000001,254,10,230,20,86,Newcastle United,EPL,2020
a,1.44437,2.95137,1.44437,2.95137,3,16,2,5,0.4646,l,2020-12-16,0,0,1,0,-1.507,251,16,101,24,86,Newcastle United,EPL,2020
h,1.26725,1.10645,0.506084,1.10645,6,4,1,1,1.5311,d,2020-12-19,0,1,0,1,-0.600366,276,19,271,16,86,Newcastle United,EPL,2020
a,0.200953,3.19575,0.200953,3.19575,2,18,0,2,0.03610000000000001,l,2020-12-26,0,0,1,0,-2.9947969999999997,493,18,137,10,86,Newcastle United,EPL,2020
h,0.817935,1.32047,0.817935,1.32047,3,10,0,0,0.9172,d,2020-12-30,0,1,0,1,-0.5025350000000001,403,15,101,20,86,Newcastle United,EPL,2020
h,0.264584,0.702081,0.264584,0.702081,1,6,1,2,0.7929999999999999,l,2021-01-03,0,0,1,0,-0.43749699999999997,311,23,183,29,86,Newcastle United,EPL,2020
a,1.04745,2.01315,1.04745,1.25198,2,12,0,1,0.6577999999999999,l,2021-01-12,0,0,1,0,-0.2045300000000001,240,10,136,17,86,Newcastle United,EPL,2020
a,0.168796,2.30744,0.168796,2.30744,2,13,0,3,0.1212,l,2021-01-18,0,0,1,0,-2.138644,390,14,180,20,86,Newcastle United,EPL,2020
a,0.400364,2.6026,0.400364,2.6026,2,7,0,2,0.1274,l,2021-01-23,0,0,1,0,-2.2022359999999996,338,21,190,24,86,Newcastle United,EPL,2020
h,1.1364,0.785914,1.1364,0.785914,5,14,1,2,1.6378,l,2021-01-26,0,0,1,0,0.3504860000000001,246,24,138,26,86,Newcastle United,EPL,2020
a,2.08832,0.966012,2.08832,0.966012,5,9,2,0,2.1897,w,2021-01-30,1,0,0,3,1.1223079999999999,310,11,134,20,86,Newcastle United,EPL,2020
h,1.90755,0.809312,1.90755,0.809312,9,6,1,2,2.1755,l,2021-02-02,0,0,1,0,1.098238,199,21,336,16,86,Newcastle United,EPL,2020
h,0.910553,1.43445,0.910553,1.43445,6,8,3,2,0.9443999999999999,w,2021-02-06,1,0,0,3,-0.5238970000000001,270,15,75,26,86,Newcastle United,EPL,2020
a,0.432603,2.5428,0.432603,2.5428,1,8,0,2,0.162,l,2021-02-15,0,0,1,0,-2.1101970000000003,348,33,141,22,86,Newcastle United,EPL,2020
a,0.341778,1.7256,0.341778,0.964431,1,10,1,3,0.29410000000000003,l,2021-02-21,0,0,1,0,-0.622653,380,17,115,18,86,Newcastle United,EPL,2020
h,1.9519,1.27827,1.9519,1.27827,6,5,1,1,1.8578999999999999,d,2021-02-27,0,1,0,1,0.67363,203,34,218,17,86,Newcastle United,EPL,2020
a,0.454577,1.46503,0.454577,1.46503,6,13,0,0,0.5221,d,2021-03-07,0,1,0,1,-1.010453,150,18,188,19,86,Newcastle United,EPL,2020
h,0.873171,0.748665,0.873171,0.748665,5,5,1,1,1.4235,d,2021-03-12,0,1,0,1,0.124506,190,28,158,21,86,Newcastle United,EPL,2020
a,0.10094499999999999,0.951921,0.10094499999999999,0.951921,1,8,0,3,0.4681,l,2021-03-20,0,0,1,0,-0.8509760000000001,506,19,229,30,86,Newcastle United,EPL,2020
h,3.30098,2.43683,3.30098,2.43683,7,7,2,2,2.016,d,2021-04-04,0,1,0,1,0.86415,312,20,162,20,86,Newcastle United,EPL,2020
a,1.34279,1.84262,1.34279,1.84262,3,13,2,1,1.0162,w,2021-04-11,1,0,0,3,-0.49983,184,13,164,18,86,Newcastle United,EPL,2020
h,2.4314,2.06741,2.4314,1.30624,1,3,3,2,1.6515,w,2021-04-17,1,0,0,3,1.12516,305,16,155,16,86,Newcastle United,EPL,2020
a,0.860694,2.84708,0.860694,2.84708,5,11,1,1,0.2985,d,2021-04-24,0,1,0,1,-1.986386,450,12,223,33,86,Newcastle United,EPL,2020
h,0.172988,1.78751,0.172988,1.78751,0,7,0,2,0.2134,l,2021-05-02,0,0,1,0,-1.614522,320,11,258,20,86,Newcastle United,EPL,2020
a,2.87261,2.315,2.87261,2.315,3,9,4,2,1.7865,w,2021-05-07,1,0,0,3,0.5576099999999999,293,18,139,29,86,Newcastle United,EPL,2020
h,2.18312,1.477,0.489363,1.477,2,13,3,4,1.9917,l,2021-05-14,0,0,1,0,-0.9876370000000001,428,9,102,35,86,Newcastle United,EPL,2020
h,1.82508,0.882242,1.82508,0.882242,3,5,1,0,2.1208,w,2021-05-19,1,0,0,3,0.9428380000000001,192,10,316,17,86,Newcastle United,EPL,2020
a,1.60157,0.98902,0.840404,0.98902,3,5,2,0,1.9198,w,2021-05-23,1,0,0,3,-0.14861599999999997,327,8,205,23,86,Newcastle United,EPL,2020
h,3.15412,0.269813,1.63179,0.269813,19,2,4,3,2.927,w,2020-09-12,1,0,0,3,1.361977,308,31,196,21,87,Liverpool,EPL,2020
a,2.25211,0.904183,2.25211,0.143014,13,1,2,0,2.4384,w,2020-09-20,1,0,0,3,2.109096,366,32,414,11,87,Liverpool,EPL,2020
h,2.73834,1.17817,2.73834,1.17817,11,3,3,1,2.4333000000000005,w,2020-09-28,1,0,0,3,1.56017,256,29,502,14,87,Liverpool,EPL,2020
a,1.65705,3.07626,1.65705,3.07626,18,7,2,7,0.5826,l,2020-10-04,0,0,1,0,-1.41921,119,25,365,25,87,Liverpool,EPL,2020
a,2.49492,1.35998,2.49492,1.35998,13,2,2,2,2.1289,d,2020-10-17,0,1,0,1,1.13494,218,25,282,20,87,Liverpool,EPL,2020
h,2.40286,1.39788,2.40286,0.636707,7,8,2,1,2.1655,w,2020-10-24,1,0,0,3,1.766153,170,12,393,20,87,Liverpool,EPL,2020
h,1.56302,0.269048,0.801848,0.269048,12,0,2,1,2.5596,w,2020-10-31,1,0,0,3,0.5327999999999999,159,23,460,13,87,Liverpool,EPL,2020
a,1.18789,1.58487,0.426723,0.823706,8,4,1,1,0.9341999999999999,d,2020-11-08,0,1,0,1,-0.39698300000000003,363,12,289,26,87,Liverpool,EPL,2020
h,3.77245,1.98397,3.77245,1.98397,9,8,3,0,2.4156,w,2020-11-22,1,0,0,3,1.78848,240,29,380,21,87,Liverpool,EPL,2020
a,0.28109,2.30722,0.28109,0.784881,1,3,1,1,0.10189999999999999,d,2020-11-28,0,1,0,1,-0.5037910000000001,207,22,289,23,87,Liverpool,EPL,2020
h,1.59454,0.357753,1.59454,0.357753,9,1,4,0,2.4284,w,2020-12-06,1,0,0,3,1.236787,232,13,434,21,87,Liverpool,EPL,2020
a,1.82445,1.72509,1.06328,1.72509,10,5,1,1,1.4207999999999998,d,2020-12-13,0,1,0,1,-0.66181,87,14,389,12,87,Liverpool,EPL,2020
h,1.21783,1.5161,1.21783,1.5161,18,0,2,1,1.0954000000000002,w,2020-12-16,1,0,0,3,-0.29827000000000004,125,17,379,21,87,Liverpool,EPL,2020
a,2.86902,0.489318,2.86902,0.489318,9,4,7,0,2.7944,w,2020-12-19,1,0,0,3,2.379702,203,28,478,21,87,Liverpool,EPL,2020
h,1.45485,0.739845,1.45485,0.739845,18,1,1,1,1.9223,d,2020-12-27,0,1,0,1,0.715005,75,23,312,8,87,Liverpool,EPL,2020
a,1.32047,0.817935,1.32047,0.817935,10,3,0,0,1.7947,d,2020-12-30,0,1,0,1,0.5025350000000001,101,20,403,15,87,Liverpool,EPL,2020
a,1.37204,0.500436,1.37204,0.500436,21,2,0,1,2.1035,l,2021-01-04,0,0,1,0,0.8716039999999999,185,31,368,19,87,Liverpool,EPL,2020
h,1.20205,1.18929,1.20205,1.18929,17,5,0,0,1.3448,d,2021-01-17,0,1,0,1,0.012760000000000105,190,35,366,19,87,Liverpool,EPL,2020
h,1.64907,1.08059,1.64907,0.319419,20,4,0,1,1.7749,l,2021-01-21,0,0,1,0,1.3296510000000001,122,14,318,11,87,Liverpool,EPL,2020
a,2.58798,0.104586,2.58798,0.104586,11,0,3,1,2.9502,w,2021-01-28,1,0,0,3,2.483394,364,25,311,21,87,Liverpool,EPL,2020
a,2.05809,0.883061,2.05809,0.883061,13,2,3,1,2.2973,w,2021-01-31,1,0,0,3,1.1750289999999999,209,17,462,11,87,Liverpool,EPL,2020
h,1.09518,1.18977,1.09518,1.18977,11,1,0,1,1.241,l,2021-02-03,0,0,1,0,-0.09458999999999995,225,21,349,12,87,Liverpool,EPL,2020
h,1.17728,3.55196,0.416109,2.79079,6,4,1,4,0.065,l,2021-02-07,0,0,1,0,-2.374681,326,30,392,19,87,Liverpool,EPL,2020
a,1.68325,2.07383,1.68325,2.07383,12,2,1,3,1.0683,l,2021-02-13,0,0,1,0,-0.39058000000000015,227,30,310,23,87,Liverpool,EPL,2020
h,1.54046,2.01468,1.54046,1.25352,14,1,0,2,1.0014,l,2021-02-20,0,0,1,0,0.28694,130,20,379,18,87,Liverpool,EPL,2020
a,2.80551,0.777149,2.80551,0.777149,6,3,2,0,2.6454999999999997,w,2021-02-28,1,0,0,3,2.028361,192,15,358,19,87,Liverpool,EPL,2020
h,0.247034,1.22635,0.247034,1.22635,10,12,0,1,0.4597,l,2021-03-04,0,0,1,0,-0.9793160000000001,383,32,376,30,87,Liverpool,EPL,2020
h,0.701764,1.37047,0.701764,1.37047,5,2,0,1,0.7490000000000001,l,2021-03-07,0,0,1,0,-0.668706,260,26,350,17,87,Liverpool,EPL,2020
a,1.0552,1.29175,1.0552,1.29175,10,4,1,0,1.1188,w,2021-03-15,1,0,0,3,-0.23655000000000004,284,23,230,33,87,Liverpool,EPL,2020
a,2.43732,0.161161,2.43732,0.161161,14,1,3,0,2.8381000000000003,w,2021-04-03,1,0,0,3,2.2761590000000003,210,28,449,23,87,Liverpool,EPL,2020
h,2.14592,0.760621,2.14592,0.760621,13,6,2,1,2.3528000000000002,w,2021-04-10,1,0,0,3,1.3852989999999998,130,23,313,31,87,Liverpool,EPL,2020
a,1.60043,2.59719,1.60043,2.59719,13,10,1,1,0.7582,d,2021-04-19,0,1,0,1,-0.9967599999999999,340,28,166,18,87,Liverpool,EPL,2020
h,2.84708,0.860694,2.84708,0.860694,11,5,1,1,2.5752,d,2021-04-24,0,1,0,1,1.986386,223,33,450,12,87,Liverpool,EPL,2020
h,2.26367,1.2289,2.26367,1.2289,10,5,2,0,2.1184,w,2021-05-08,1,0,0,3,1.0347699999999997,308,28,325,16,87,Liverpool,EPL,2020
a,2.938,1.71328,2.938,1.71328,6,8,4,2,2.1899,w,2021-05-13,1,0,0,3,1.2247200000000003,286,29,256,20,87,Liverpool,EPL,2020
a,2.07854,1.14202,2.07854,1.14202,20,3,2,1,2.0130000000000003,w,2021-05-16,1,0,0,3,0.9365199999999998,77,19,306,14,87,Liverpool,EPL,2020
a,2.73316,0.837048,2.73316,0.837048,13,11,3,0,2.5623,w,2021-05-19,1,0,0,3,1.8961119999999998,171,13,291,25,87,Liverpool,EPL,2020
h,2.20348,0.772317,2.20348,0.772317,17,1,2,0,2.4278000000000004,w,2021-05-23,1,0,0,3,1.4311629999999997,124,23,335,20,87,Liverpool,EPL,2020
a,2.07651,0.727677,1.31535,0.727677,9,3,3,1,2.4074,w,2020-09-21,1,0,0,3,0.587673,228,30,430,14,88,Manchester City,EPL,2020
h,1.44633,2.86721,1.44633,0.583704,5,3,2,5,0.4174,l,2020-09-27,0,0,1,0,0.8626259999999999,144,27,301,12,88,Manchester City,EPL,2020
a,1.41533,2.56662,1.41533,2.56662,10,5,1,1,0.6604,d,2020-10-03,0,1,0,1,-1.15129,273,24,188,24,88,Manchester City,EPL,2020
h,1.43023,0.838322,1.43023,0.838322,7,3,1,0,1.8735,w,2020-10-17,1,0,0,3,0.5919079999999999,311,23,346,17,88,Manchester City,EPL,2020
a,0.892456,0.263739,0.892456,0.263739,13,2,1,1,1.9364,d,2020-10-24,0,1,0,1,0.628717,157,12,406,20,88,Manchester City,EPL,2020
a,1.89643,0.687544,1.89643,0.687544,9,3,1,0,2.3649,w,2020-10-31,1,0,0,3,1.2088860000000001,188,12,449,24,88,Manchester City,EPL,2020
h,1.58487,1.18789,0.823706,0.426723,4,8,1,1,1.7367,d,2020-11-08,0,1,0,1,0.39698300000000003,289,26,363,12,88,Manchester City,EPL,2020
a,1.66325,0.761142,1.66325,0.761142,9,2,0,2,2.0777,l,2020-11-21,0,0,1,0,0.9021079999999999,164,25,295,20,88,Manchester City,EPL,2020
h,2.26129,0.419877,2.26129,0.419877,13,4,5,0,2.6159,w,2020-11-28,1,0,0,3,1.8414129999999997,135,16,448,14,88,Manchester City,EPL,2020
h,3.26328,0.287444,2.50211,0.287444,14,0,2,0,2.9275,w,2020-12-05,1,0,0,3,2.2146660000000002,192,30,501,20,88,Manchester City,EPL,2020
a,1.28434,0.591617,1.28434,0.591617,11,5,0,0,1.9816,d,2020-12-12,0,1,0,1,0.6927230000000001,352,19,353,22,88,Manchester City,EPL,2020
h,2.58593,0.210243,2.58593,0.210243,16,0,1,1,2.8155999999999994,d,2020-12-15,0,1,0,1,2.3756869999999997,97,14,315,9,88,Manchester City,EPL,2020
a,1.15599,0.586972,1.15599,0.586972,8,7,1,0,1.8958,w,2020-12-19,1,0,0,3,0.569018,314,24,340,28,88,Manchester City,EPL,2020
h,3.19575,0.200953,3.19575,0.200953,18,2,2,0,2.9400999999999997,w,2020-12-26,1,0,0,3,2.9947969999999997,137,10,493,18,88,Manchester City,EPL,2020
a,3.18063,0.691013,3.18063,0.691013,11,6,3,1,2.7748,w,2021-01-03,1,0,0,3,2.489617,402,30,338,25,88,Manchester City,EPL,2020
h,2.90855,0.177084,2.14738,0.177084,13,4,1,0,2.9069000000000003,w,2021-01-13,1,0,0,3,1.970296,218,20,370,21,88,Manchester City,EPL,2020
h,0.961088,0.0515836,0.961088,0.0515836,5,3,4,0,2.2645,w,2021-01-17,1,0,0,3,0.9095044000000001,155,30,411,5,88,Manchester City,EPL,2020
h,3.34385,0.601768,2.58268,0.601768,21,3,2,0,2.8503000000000003,w,2021-01-20,1,0,0,3,1.980912,140,17,312,14,88,Manchester City,EPL,2020
a,2.24838,0.568258,2.24838,0.568258,15,3,5,0,2.6637,w,2021-01-26,1,0,0,3,1.680122,118,15,486,18,88,Manchester City,EPL,2020
h,1.53116,0.154537,1.53116,0.154537,6,6,1,0,2.6496,w,2021-01-30,1,0,0,3,1.3766230000000002,154,15,425,12,88,Manchester City,EPL,2020
a,2.12153,0.0489155,2.12153,0.0489155,12,5,2,0,2.8528000000000002,w,2021-02-03,1,0,0,3,2.0726145,155,13,437,14,88,Manchester City,EPL,2020
a,3.55196,1.17728,2.79079,0.416109,4,6,4,1,2.8931,w,2021-02-07,1,0,0,3,2.374681,392,19,326,30,88,Manchester City,EPL,2020
h,2.46219,0.4235,1.70102,0.4235,17,1,3,0,2.7367,w,2021-02-13,1,0,0,3,1.27752,296,31,393,20,88,Manchester City,EPL,2020
a,1.23218,1.04664,1.23218,1.04664,9,2,3,1,1.3965,w,2021-02-17,1,0,0,3,0.18554000000000004,173,17,432,16,88,Manchester City,EPL,2020
a,2.08868,0.331188,2.08868,0.331188,7,6,1,0,2.6313000000000004,w,2021-02-21,1,0,0,3,1.757492,314,19,302,18,88,Manchester City,EPL,2020
h,0.760574,1.92892,0.760574,1.92892,5,2,2,1,0.3903,w,2021-02-27,1,0,0,3,-1.168346,239,20,354,16,88,Manchester City,EPL,2020
h,3.26196,0.318824,3.26196,0.318824,20,1,4,1,2.9046000000000003,w,2021-03-02,1,0,0,3,2.943136,198,28,452,13,88,Manchester City,EPL,2020
h,1.27561,2.11411,1.27561,1.35294,13,4,0,2,0.7534000000000001,l,2021-03-07,0,0,1,0,-0.07733000000000012,212,26,348,14,88,Manchester City,EPL,2020
h,3.10503,1.60561,3.10503,0.844439,10,5,5,2,2.3892,w,2021-03-10,1,0,0,3,2.2605910000000002,311,15,423,23,88,Manchester City,EPL,2020
a,2.72578,0.449499,1.96461,0.449499,6,7,3,0,2.8753,w,2021-03-13,1,0,0,3,1.515111,276,32,335,33,88,Manchester City,EPL,2020
a,1.98438,0.284781,1.98438,0.284781,12,2,2,0,2.6458999999999997,w,2021-04-03,1,0,0,3,1.699599,311,37,315,15,88,Manchester City,EPL,2020
h,1.98825,0.17525,1.98825,0.17525,15,3,1,2,2.6645,l,2021-04-10,0,0,1,0,1.8130000000000002,134,27,229,18,88,Manchester City,EPL,2020
a,1.5634,0.801733,1.5634,0.801733,17,4,2,1,1.9989,w,2021-04-21,1,0,0,3,0.7616669999999999,180,12,352,14,88,Manchester City,EPL,2020
a,2.04443,0.361866,2.04443,0.361866,8,3,2,0,2.6134999999999997,w,2021-05-01,1,0,0,3,1.6825640000000002,141,26,402,19,88,Manchester City,EPL,2020
h,1.79168,0.619724,1.03051,0.619724,10,8,1,2,2.3550999999999997,l,2021-05-08,0,0,1,0,0.410786,367,28,366,20,88,Manchester City,EPL,2020
a,1.477,2.18312,1.477,0.489363,13,2,4,3,0.7524000000000001,w,2021-05-14,1,0,0,3,0.9876370000000001,102,35,428,9,88,Manchester City,EPL,2020
a,1.07139,1.22824,1.07139,1.22824,1,14,2,3,1.2473,l,2021-05-18,0,0,1,0,-0.15684999999999993,366,20,207,28,88,Manchester City,EPL,2020
h,2.88355,1.07258,2.88355,0.297804,9,3,5,0,2.5201,w,2021-05-23,1,0,0,3,2.585746,200,20,497,26,88,Manchester City,EPL,2020
